file_path,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,prob_class_20,prob_class_21,prob_class_22,prob_class_23,prob_class_24,prob_class_25,prob_class_26,prob_class_27,prob_class_28,prob_class_29,prob_class_30,prob_class_31,prob_class_32,prob_class_33,prob_class_34,prob_class_35,prob_class_36,prob_class_37,prob_class_38,prob_class_39,prob_class_40,prob_class_41,prob_class_42,prob_class_43,prob_class_44,prob_class_45,prob_class_46,prob_class_47,prob_class_48,prob_class_49,true_label,predicted_label,correct
./data/fbank_16k/2-102435-A-37.pt,0.00014157231,0.001058871,0.00016874033,0.00011607213,0.00025549327,0.00027954433,8.24528e-05,0.0003187741,0.00031650433,7.654367e-05,4.3155917e-05,0.00024726326,0.00016196123,0.0016282634,0.00016773707,0.00022815198,0.00024630583,0.0002208305,0.00015571337,0.00046274313,0.00032823166,9.7860706e-05,0.00032182998,7.733066e-05,6.4236236e-05,0.00012560603,9.568735e-05,9.975144e-05,7.592511e-05,6.305101e-05,0.00021691497,0.0003465966,8.346102e-05,0.004050137,0.000622077,9.575316e-05,0.00022376006,0.98234737,7.164539e-05,0.0007255674,0.00023412154,0.00013107804,0.0005608325,0.0006499173,0.0008039886,8.318734e-05,0.00018378253,0.00028125173,0.00039957234,0.0001626182,/m/07rwj37,/m/07rwj37,True
./data/fbank_16k/2-102567-A-35.pt,7.717202e-05,8.6987064e-05,0.0001419756,0.00028325382,0.00010260672,0.00020460344,7.08427e-05,0.00042690506,0.00032679577,0.0002660997,0.00038984395,0.00019715026,0.00034462355,0.0001685171,8.647755e-05,0.000106085135,0.00045774944,0.0001106264,0.00017400291,0.00018341269,8.205234e-05,0.00032523344,6.599079e-05,0.00033844818,5.4411605e-05,0.00016923022,0.00014060338,0.00026075757,0.0004269983,0.0004485532,0.0003542549,0.00017198705,0.00011656496,0.00042170414,0.00034320718,0.97562784,0.0015978434,0.00066753046,0.00012078305,6.026653e-05,0.0052010287,0.00033615704,0.00054999517,0.00046276796,0.002781662,0.0005234804,0.00035479976,0.0030533122,0.00012554003,0.00061122695,/m/07rwj35,/m/07rwj35,True
./data/fbank_16k/2-102567-B-35.pt,8.672592e-05,3.0926265e-05,5.2612017e-05,6.13439e-05,2.5824243e-05,0.00011505666,4.3635908e-05,0.00016218814,6.964531e-05,0.0002045286,0.00030033238,6.3977146e-05,8.3133506e-05,0.00018819986,1.9554942e-05,8.093139e-05,0.00013132606,7.920816e-05,0.0001566256,0.00013548872,8.11598e-05,0.00012212821,2.2599505e-05,0.0001582728,5.338613e-05,0.00035475253,1.9494275e-05,0.00012574928,0.0002416686,0.00013382647,0.000108965876,7.4939664e-05,8.469228e-05,0.00019036219,0.0001361249,0.9909524,0.0026077146,8.462462e-05,0.00025902124,2.7636466e-05,5.3937394e-05,0.00013386975,0.00014320386,6.976669e-05,0.00012645025,0.00024103058,0.00020600106,0.00024187451,4.220992e-05,0.0008108916,/m/07rwj35,/m/07rwj35,True
./data/fbank_16k/2-102567-C-35.pt,0.0001267929,0.00014921046,0.0001281734,0.0002439815,8.6042375e-05,0.00021987743,0.00011739888,9.963552e-05,0.00018527124,0.00018234686,0.0004904127,0.0001253021,0.0003205758,0.00032174643,0.0001213253,9.182392e-05,0.001076579,9.286963e-05,9.177996e-05,6.7281886e-05,6.7013694e-05,0.0002138434,5.0939292e-05,0.00014827383,0.00021304222,0.00014082507,0.0001016526,0.0002030509,0.00027306995,0.00011940469,0.00021086223,9.483319e-05,0.0002082004,0.0001280803,0.000101729216,0.9801845,0.0023480516,0.0004981786,0.00014143625,4.486079e-05,0.0032603354,0.00048028032,0.0008281415,0.0003636657,0.0042648404,7.295729e-05,0.00010291895,0.0005357255,6.806213e-05,0.00019277989,/m/07rwj35,/m/07rwj35,True
./data/fbank_16k/2-102567-D-35.pt,0.00023752154,0.0001298623,0.00024790244,0.00040744958,8.6753134e-05,0.00021521015,0.0001359114,0.00020118416,0.00027166275,0.0002215562,0.00027780948,0.0002551563,0.00058082555,0.000400174,0.00019876938,0.0001714426,0.001639065,0.00015646094,0.00018990853,0.00018571391,5.0084906e-05,0.00042702616,8.1568796e-05,0.000356972,0.00018381514,0.00027910137,6.915178e-05,0.00024495213,0.0003982797,0.00034384464,0.00036657474,0.000103099155,0.00023074655,0.00014072443,8.03743e-05,0.96768874,0.007484025,0.00043593958,0.00028772026,0.000101045756,0.0060056453,0.0007273966,0.00037727391,0.00025315426,0.005459761,0.0003344571,0.00013231895,0.0005978995,0.00019730495,0.00035070247,/m/07rwj35,/m/07rwj35,True
./data/fbank_16k/2-102568-A-35.pt,6.840119e-05,5.8340713e-05,7.29309e-05,0.0001257752,3.1501222e-05,0.00015967125,3.6277295e-05,9.913353e-05,6.661715e-05,7.358637e-05,0.00019966657,5.977665e-05,9.284693e-05,9.997223e-05,4.8015307e-05,8.375144e-05,0.00011545691,6.482348e-05,0.00019829666,4.9525777e-05,6.930074e-05,0.00014755521,1.6512598e-05,0.00015278046,3.843379e-05,0.00019468374,2.9877165e-05,0.00013549728,0.00017560774,8.488475e-05,9.453544e-05,5.8237707e-05,0.000117148775,6.445226e-05,5.5487133e-05,0.9933048,0.00028297884,0.00010457564,0.00021824306,3.7235215e-05,0.00022799114,0.00014105259,7.051442e-05,0.000116848954,0.00038640795,0.00046047152,0.00020356308,0.0002067575,3.7895526e-05,0.0009613838,/m/07rwj35,/m/07rwj35,True
./data/fbank_16k/2-102581-A-29.pt,0.000710353,5.397318e-05,0.00044012239,5.4621796e-05,0.0001529833,0.0001342444,7.500684e-05,6.739041e-05,0.00013855188,0.0001618131,5.206653e-05,0.00017045,0.00019922304,0.00013727388,0.00029870038,0.0025463246,0.0003510431,0.00010476513,0.00014028231,0.0005553339,0.00010444152,0.00048242565,0.00011875668,0.00033325565,0.00014038042,0.00084515585,6.5036256e-05,0.0001681464,0.0002563858,0.9864806,0.0011067505,0.00013753897,8.602972e-05,8.952913e-05,0.00034813443,0.00017944486,8.6020285e-05,0.00016317588,0.0006981732,0.00016588658,7.7211036e-05,2.0468058e-05,6.946704e-05,9.650745e-05,0.0002002486,0.00014451124,0.00016760895,0.00024799787,0.0002727854,0.00010343739,/m/07rwj29,/m/07rwj29,True
./data/fbank_16k/2-102581-B-29.pt,0.00044951087,4.1411487e-05,0.00023836622,3.4684545e-05,6.778319e-05,8.976663e-05,5.6304318e-05,2.059698e-05,9.0379704e-05,0.00012526612,3.9405273e-05,0.00017904297,0.00020241746,7.349745e-05,0.00020046375,0.00041355568,0.00025976967,0.0001357547,0.00016265988,0.00082758,0.00014211836,0.00021425368,9.763815e-05,0.0002898454,9.031775e-05,0.00015226382,3.8214323e-05,0.00018368255,0.00011462214,0.9921783,0.00048812185,8.141884e-05,4.0223036e-05,3.516167e-05,0.0001851331,0.00013795671,5.1895106e-05,9.75608e-05,0.00017590393,0.00014272249,0.00016802968,2.4934e-05,5.234788e-05,7.808363e-05,0.000112708716,7.736751e-05,0.00018046735,0.0002791404,0.00034720867,3.398285e-05,/m/07rwj29,/m/07rwj29,True
./data/fbank_16k/2-102852-A-11.pt,0.00014574497,7.629534e-05,8.4372994e-05,0.0001258872,0.00014325569,6.8334964e-05,0.00025117854,0.0001398686,0.00010978412,5.195513e-05,0.001969532,0.99216896,7.183742e-05,0.00030898614,0.00015865461,0.000103153,0.00019966986,0.0003370552,0.00025288027,0.00020114915,0.00018084796,3.20205e-05,0.00019395069,0.000103092614,0.00011192285,0.0003669459,2.5977426e-05,0.0001226466,6.785344e-05,0.0001985658,8.199656e-05,5.5185716e-05,3.8783623e-05,0.00020636612,1.911027e-05,0.00012338936,0.00011192584,5.2535983e-05,5.5249435e-05,5.1195853e-05,0.00016724903,8.8820896e-05,7.98309e-05,4.807521e-05,2.1886852e-05,6.833653e-05,7.691889e-05,0.0001285013,9.411241e-05,5.8263722e-05,/m/07rwj11,/m/07rwj11,True
./data/fbank_16k/2-103423-A-3.pt,0.000157819,8.926755e-05,0.00034833362,0.9946537,0.00011164862,7.12687e-05,0.00011264454,0.00023913098,0.0001001038,6.132156e-05,3.168329e-05,8.727554e-05,9.722363e-05,5.100855e-05,8.1812905e-05,8.944079e-05,4.659074e-05,0.00015412667,0.00011104875,8.521275e-05,6.501255e-05,2.3527333e-05,0.000161318,8.6247564e-05,7.9227524e-05,4.289681e-05,0.000107735344,3.1059873e-05,0.00021186944,3.6618105e-05,6.238622e-05,5.6341745e-05,7.785311e-05,0.00019828852,1.7229633e-05,8.8358305e-05,5.1699775e-05,3.0648753e-05,5.0730283e-05,5.01515e-05,0.00021911229,0.0004396776,6.7809175e-05,0.0003574944,4.4449946e-05,8.587838e-05,9.1085414e-05,0.00013172132,0.00015659713,9.631948e-05,/m/07rwj03,/m/07rwj03,True
./data/fbank_16k/2-103424-A-3.pt,0.00015807577,0.000112118905,0.0003332483,0.9936009,0.00010791032,7.444509e-05,0.00023336653,0.00015070626,0.00017568303,0.000100203564,4.5710407e-05,0.00010412857,9.705174e-05,6.299896e-05,6.6820794e-05,0.00012915285,5.643863e-05,0.0002680155,7.4625495e-05,9.299825e-05,4.114088e-05,3.1491385e-05,0.00027283962,0.000121707875,0.00011150364,6.627158e-05,0.00010388269,3.7443624e-05,0.00025443142,3.394231e-05,7.330176e-05,8.519159e-05,0.00014351761,8.890084e-05,1.3823826e-05,0.00013677604,8.248426e-05,4.484275e-05,6.794418e-05,5.3194624e-05,0.00027894674,0.00079830264,5.939442e-05,0.00022103867,7.573788e-05,6.316489e-05,0.00012274434,0.00018500308,0.00017624571,0.00011014533,/m/07rwj03,/m/07rwj03,True
./data/fbank_16k/2-103426-A-3.pt,0.000340226,0.0005857257,0.00029115478,0.9732145,0.00036152455,0.0003315045,0.00014296516,0.0042019496,0.0002963629,0.0001150833,9.632017e-05,0.00031310346,0.0003200135,0.00033700705,0.0001076718,0.00031310075,0.00023492244,0.00030568943,0.00029165973,0.0011528245,0.0002186667,8.246938e-05,0.00051957904,0.00027342956,0.00016447312,0.00016141564,0.00033871958,8.371498e-05,0.0009238045,0.000113476446,0.00052511523,0.000341448,0.00021901313,0.0012818474,0.00021776912,0.0004591417,0.00024511307,0.00020117027,0.00013080392,0.00021818758,0.0015025776,0.0031900825,9.45518e-05,0.0015381229,0.0002198783,0.00038043212,0.0010165655,0.0011902554,0.00040430934,0.00039055862,/m/07rwj03,/m/07rwj03,True
./data/fbank_16k/2-103427-A-3.pt,0.00016836681,9.1007074e-05,0.00021250012,0.9937509,0.0001013055,0.00017898042,8.609658e-05,0.00030124633,0.00023977125,9.8754186e-05,4.4346838e-05,0.0001573954,7.196267e-05,5.825975e-05,5.9571306e-05,0.00014764933,4.8720754e-05,0.00016278832,7.13169e-05,0.00019885073,4.3869324e-05,3.1759606e-05,0.00022566976,9.652517e-05,8.277964e-05,6.958516e-05,0.00014248186,3.6964437e-05,0.00023448448,4.0795003e-05,9.996202e-05,8.671476e-05,7.4720076e-05,0.0001647259,2.0240783e-05,0.0002241097,9.3809576e-05,3.340634e-05,3.4776942e-05,6.0940336e-05,0.00034718835,0.00033747123,5.1974628e-05,0.00037034517,4.7111258e-05,8.040781e-05,0.00014674028,0.00019225765,0.00021858378,5.9711852e-05,/m/07rwj03,/m/07rwj03,True
./data/fbank_16k/2-103428-A-3.pt,0.00029710162,0.0003581077,0.00037747406,0.98527306,0.00024178092,0.00026013798,0.00024458335,0.0017797486,0.00016451807,0.00016360276,6.0829898e-05,0.00020841486,0.00018865237,0.00012085755,7.326494e-05,0.00032464296,6.462724e-05,0.00035486388,0.00036413528,0.00036297188,0.00019364657,6.0712955e-05,0.00034428306,0.00024766073,0.00025484434,0.000108852786,0.00021899924,6.5998815e-05,0.0004232029,3.8972517e-05,0.00020597457,0.00019332366,0.00011245798,0.0010350773,8.89151e-05,0.00024854593,0.00012850725,9.878971e-05,6.4737906e-05,0.00012824623,0.0006501069,0.000992884,0.000143618,0.0008690428,5.927001e-05,0.00030391177,0.0003267501,0.00039081738,0.00048637818,0.00023217697,/m/07rwj03,/m/07rwj03,True
./data/fbank_16k/2-104105-A-19.pt,0.00014049128,7.318576e-05,8.6281776e-05,0.00017931392,3.400923e-05,5.04696e-05,2.7443823e-05,0.00033800563,9.187731e-05,0.00012645473,5.6078803e-05,0.0003093469,0.00043701983,5.2609867e-05,7.43938e-05,6.0478556e-05,0.00012368266,9.6773394e-05,5.8401663e-05,0.9953074,4.0450715e-05,4.3833275e-05,9.556799e-05,6.343469e-05,3.8032635e-05,0.0002648302,3.9738796e-05,4.940317e-05,5.568449e-05,6.0221577e-05,8.8408786e-05,5.702948e-05,4.8346454e-05,2.648604e-05,4.2348023e-05,0.00010140304,6.236831e-05,4.445422e-05,6.131501e-05,8.024564e-05,6.9057554e-05,4.7610123e-05,1.577971e-05,3.348692e-05,3.4745186e-05,7.621569e-05,0.00016662761,0.0002605484,0.0001617879,4.677063e-05,/m/07rwj19,/m/07rwj19,True
./data/fbank_16k/2-104105-B-19.pt,0.00019978189,9.408677e-05,9.287629e-05,0.0003811052,6.135885e-05,8.065e-05,2.5936688e-05,0.00048036213,0.00021100226,0.00013553766,5.0944745e-05,0.0005811687,0.00031322232,5.275288e-05,0.00014223976,7.411285e-05,0.00016923185,0.00018366757,0.0002824177,0.99304575,6.0426766e-05,4.3410473e-05,0.00012552674,0.0001702189,2.6175532e-05,8.510924e-05,6.811155e-05,9.2461014e-05,9.0096e-05,9.1612164e-05,0.0001353367,7.092274e-05,5.3518706e-05,4.8528807e-05,8.014786e-05,6.0600476e-05,8.682248e-05,8.163789e-05,6.555761e-05,0.000121993726,0.00027237737,4.2388332e-05,2.5554478e-05,7.6830416e-05,3.192458e-05,0.000104871615,0.00022560147,0.0006942815,0.00017682755,3.299888e-05,/m/07rwj19,/m/07rwj19,True
./data/fbank_16k/2-104168-A-32.pt,1.912397e-05,4.3304553e-05,7.534958e-05,4.2357387e-05,0.00010028313,5.34518e-05,6.128875e-05,6.6748384e-05,0.00013406677,3.9429615e-05,0.00028086128,5.17835e-05,0.00012194921,6.575605e-05,0.00012732527,2.6206537e-05,6.7321e-05,9.36828e-05,3.19407e-05,0.00013032171,7.217421e-05,7.724532e-05,0.00019177036,6.821409e-05,3.5137553e-05,0.00021613964,0.00010072604,0.00010592393,8.202296e-05,0.000103261904,0.0002802042,0.0015570463,0.9934429,0.00016108874,0.00017491005,9.315787e-05,0.0002420762,4.8349353e-05,0.00047220333,3.8752292e-05,4.7413425e-05,0.00013962784,9.209617e-05,0.000111588764,9.13495e-05,9.7687196e-05,4.0649094e-05,9.771449e-05,6.011639e-05,2.594253e-05,/m/07rwj32,/m/07rwj32,True
./data/fbank_16k/2-104475-A-37.pt,0.00013054542,0.0006132084,6.997989e-05,5.912594e-05,0.00010531658,0.0005532627,0.00018663918,0.000110568675,9.349853e-05,0.00025339393,0.00018536029,0.00011097973,0.00017135717,0.00046893602,0.0002851839,0.0013252143,0.0003462563,0.00020341929,0.00017157957,0.00011816999,0.00037403152,0.0001657572,0.00014318328,7.607214e-05,0.00030530128,0.00013305902,9.512845e-05,3.8633523e-05,1.5793172e-05,8.2624756e-05,0.00019923708,0.00020796737,8.615263e-05,0.0002458221,0.00020624175,0.00073531765,0.0002431181,0.98717785,0.00056818477,0.0001739735,0.00010517977,5.94268e-05,0.0008734825,0.0008434122,0.00019436411,0.00014644017,0.0002766481,0.00015738075,0.00033030243,0.0001779216,/m/07rwj37,/m/07rwj37,True
./data/fbank_16k/2-104476-A-37.pt,0.00024140392,0.0003036605,4.0109433e-05,0.000102723745,0.00013779043,0.0003239652,5.620359e-05,0.00019656456,0.00012011855,0.0001773479,0.000107237734,0.00015823443,0.00014869726,0.00065681996,0.00016892244,0.00048105788,0.00030993152,9.88911e-05,0.00011563416,0.00019922141,0.0004176975,0.00017650441,5.2770647e-05,6.457886e-05,9.597972e-05,9.246896e-05,9.411656e-05,6.667757e-05,1.5288e-05,4.090411e-05,8.1139595e-05,0.00018367739,5.4248456e-05,0.00030173446,0.00020765356,0.00024020491,0.00012250882,0.990341,0.00032076825,0.00038122464,8.3259656e-05,5.4132688e-05,0.00047281408,0.00096309895,0.00015373612,0.0001313477,0.00024381965,0.000160047,0.00012291725,0.00011899445,/m/07rwj37,/m/07rwj37,True
./data/fbank_16k/2-104877-A-3.pt,0.00036382943,0.00042444674,0.0006153453,0.9804467,0.00036998387,0.00024203953,0.0006028976,0.0018411649,0.0017780181,0.000709084,0.0001121768,0.00026971297,0.00030163498,4.3395212e-05,0.00023078707,0.0003295092,0.00021908173,0.00027839906,0.00023649086,0.0005264268,0.00013351621,0.0001545507,0.0009155202,0.00018074857,0.00022593184,9.2640745e-05,0.00070067326,9.812707e-05,0.00069712935,0.00027037918,0.00016628804,8.122058e-05,0.00020360868,0.0005372309,7.135874e-05,0.00046687364,0.00025750406,9.413678e-05,5.44651e-05,6.338939e-05,0.00081763166,0.0006301806,0.00019699831,0.00064621604,9.3978015e-05,0.00020473546,0.00074325403,0.0008187846,0.00032325857,0.000118530006,/m/07rwj03,/m/07rwj03,True
./data/fbank_16k/2-104952-A-16.pt,0.00023763342,0.00014782333,4.4023967e-05,0.00011864771,6.601958e-05,4.970604e-05,5.2918265e-05,0.0001345382,8.649579e-05,0.000118715856,0.00010633382,0.0017119236,0.0002124069,0.00038642477,0.00012755666,0.00013640687,0.9904959,5.427345e-05,4.713502e-05,0.0006085638,5.0909683e-05,5.9469574e-05,7.044946e-05,0.00021973223,6.205509e-05,0.0001496246,5.6145625e-05,0.00014821945,0.0001146188,0.00024972527,8.410383e-05,0.00015341012,3.2435953e-05,6.517741e-05,2.403785e-05,0.00014960206,0.00024774997,0.00021441831,0.00018184383,0.00012595006,0.00049759424,0.000121400226,0.00013200888,0.00032417878,0.00011744919,0.00037236873,0.00012659105,0.0006804116,7.977429e-05,0.00014508629,/m/07rwj16,/m/07rwj16,True
